"","start","end","today","diviceid","titre_entretien","date_enquete","enqueteur","admin1_enquete","admin2_enquete","admin3_enquete","localite_enquete_realise","admin1_localite","admin2_localite","admin3_localite","nom_localite_renseigne","autre","source_info","source_info_autre","genre_informateur","age_informateur","statut_deplacement_informateur","source_info_localite","source_info_localite_autre","moyen_communication_contact","moyen_communication_contact_autre","info_dernier_mois","info_localite_habite","Maintenant_nous_allo_personnes_deplac_es","large_deplacement_population","raison_deplacement","raison_deplacement_autre","idp_site","idp_famille_accueil","proportion_deplaces","date_dernier_idp","provenance_dernier_idp","provenance_dernier_idp_prefecture","provenance_dernier_idp_sous_prefecture","raison_presence","raison_presence_autre","condition_retour","condition_retour_autre","Maintenant_nous_allo_personnes_retourn_es","retourne_dernier_mois","date_retour","provenance_dernier_retourne","provenance_dernier_retourne_prefecture","provenance_dernier_retourne_sous_prefecture","Maintenant_nous_allo_ns_sur_les_rapatri_s","presence_rapatries","date_retour_rapatries","provenance_rapatries","provenance_rapatries_pays","provenance_dernier_rapaties_autre","raison_rapatriement","raison_rapatriement_autre","Maintenant_nous_allo_s_curit_alimentaire","acces_nourriture","raison_inaccessible","raison_inacessible_autre","strategie_survie","strategie_survie/aucun","strategie_survie/vente_actifs_nonproductifs","strategie_survie/vente_actifs_productif","strategie_survie/reduire_depenses_nonalim","strategie_survie/emprunter_argent_nourriture","strategie_survie/vente_maison_champs","strategie_survie/activités_illegales","strategie_survie/mendier","strategie_survie/consommer_semences","strategie_survie/autre","strategie_survie/nsp","strategie_survie_autre","marche_fonctionnel","marche_fonctionnel_acces","marche_fonctionnel_prix","assistance_alimentaire","Maintenant_nous_allo_ion_sur_la_nutrition","malnutri_moins_cinq_ans","malnutri_plus_cinq_ans","acces_centre_prise_en_charge_malnutri","programme_alimentaire_article_nutritionnel","Maintenant_nous_allo_s_moyens_d_existence","depense_alimentation","source_revenu","source_revenu_autre","revenu_moyen","acces_terre","barriere_agriculture","barriere_agriculture_autre","possession_betail","type_betail","epidemie_betail","assistance_agricole","Maintenant_nous_all_uestions_sur_la_sant","pb_sante_moins_cinq_ans","pb_sante_moins_cinq_ans_autre","pb_sante_plus_cinq_ans","pb_sante_plus_cinq_ans_autre","cause_deces","cause_deces_autre","comparaison_deces","lieu_accouchement","lieu_accouchement_autre","raison_accouchement_maison","raison_accouchement_maison_autre","service_sante_distance_marche","lieu_soin_choisi","lieu_soin_choisi_autre","service_sante_duree_marche","service_sante_acces","service_sante_barriere","service_sante_barriere_autre","assistance_service_sante","Mainteneant_nous_all_ns_sur_la_protection","incident_mort","incident_pillage","sentiment_securite","risque_protection_fille","risque_protection_fille_autre","risque_protection_garcon","risque_protection_garcon_autre","risque_protection_femme","risque_protection_femme_autre","risque_protection_homme","risque_protection_homme_autre","mineurs_separes","mineurs_separes_raison","mineurs_separes_raison_autre","relation_idp_hote","assistance_protection","assistance_protection_autre","programme_protection_assistance","Maintenant_nous_allo_les_NFI_et_les_abris","type_abris_hote","type_abris_hote_autre","type_abris_refugie_idp","type_abris_refugie_idp_autre","type_abris_retourne_rapatrie","type_abris_retourne_rapatrie_autre","materiaux_dispo","paille","tole","bache","corde","bois","brique_cuite","brique_non_cuite","fer","ciment","nfi_001","couverture","seau","bidon","kit_cuisine","moustiquaire","couchage","bache_001","habit","savon","programme_assistance_abris_nfi","Maintenant_nous_allo_ns_relatives_l_eau","source_eau_boire","source_eau_boire_autre","source_eau_usage","source_eau_usage_autre","source_eau_temp_boire","source_eau_temp_usage","source_eau_saison_seche_boire","source_eau_saison_seche_usage","acces_eau","acces_eau_barriere","acces_eau_barriere_autre","Maintenant_nous_allo_au_lavage_des_mains","infra_sanitaire_utilise","infra_sanitaire_utilise_autre","dispositif_lavage_main","programme_assistance_eha","Maintenant_nous_allo_tions_sur_l_ducation","service_education_fonctionnel","service_education_dispo","service_education_indispo","service_education_indispo_autre","service_education_indispo_insecurite","service_education_indispo_insecurite_autre","participation_fille","participation_garcon","participation_fille_ado","participation_garcon_ado","acces_education_barriere","acces_education_barriere_autre","programme_assistance_education","Maintenant_nous_allo_ismes_de_redevabilit","source_info_confiance","source_info_confiance_autre","radio_fonctionnelle","station_radio_fonctionnelle","reseau_tel_fonctionnel","reseau_tel_fonctionnel_rupture","besoins_prioritaires","priorite_un","priorite_deux","priorite_trois","Maintenant_nous_allo_n_de_notre_entretien","ki_zone","ki_zone_contact","participation_focus_group","entretien_prochain_mois","entretien_prochain_mois_contact","final_enquete","__version__","_id","_uuid","_submission_time","_validation_status","_index"
"369",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bedjangala",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","dernier_mois","oui","ouham_pende","paoua",,"oui","3_dernier_mois","oui","tchad",,"famille",,,"non","AC",,,"0","0","0","0","0","0","0","0","1","1","0",,"oui","oui","oui","non",,"oui","non","non","non",,"AC","agriculture",,"AC","oui","insecurite",,"oui","petit","oui","non",,"palu",,"palu",,"maladie",,"AC","centre_sante",,,,"oui","centre_sante",,"AC","insuffisant","medicament_indispo",,"oui",,"non","oui","non","mariage_force",,"AC",,"aucun",,"aucun",,"oui","AC",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"oui","non","non","oui","oui","oui","oui","non","non",,"oui","non","oui","oui","oui","oui","non","AC","oui","non",,"forage",,"forage",,"inf_soixante_min","inf_soixante_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"non","oui",,"oui","publique",,,,,"majorite","plus_moitie","plus_moitie","majorite","AC",,"oui",,"leaders_tradition",,"oui","non","oui","oui",,"AC","AC","AC",,,,,,,,,,,,,
"370",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","begouladje",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","faible_rendement",,,"0","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"AC","AC","non","nsp",,"majorite","AC",,"trente_cinquante","oui","manque_semence_outils",,"oui","petit","oui","non",,"palu",,"AC",,"AC",,"non","maison",,"AC",,"non",,,,"AC",,,"nsp",,"non","non","non","violence_domestique",,"aucun",,"aucun",,"aucun",,"nsp",,,,"autorite_locale",,"oui",,"habitat_long_terme",,,,,,,"oui","non","non","oui","oui","oui","oui","AC","AC",,"AC","AC","AC","AC","oui","AC","non","AC","AC","non",,"forage",,"forage",,"inf_soixante_min","inf_soixante_min","AC","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","oui",,"non",,"insecurite",,"AC",,,,,,,,"oui",,"leaders_tradition",,"oui","non","oui","AC",,"education","subsistance","sante",,,,,,,,,,,,,
"371",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bekobian",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","destruction_betail",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","oui",,"oui","oui","oui","oui",,"majorite","jtt_agricole",,"trente_cinquante","non","insecurite",,"oui","petit","oui","non",,"palu",,"palu",,"autre",,"non","centre_sante",,,,"oui","centre_sante",,"inf_trente_min","insuffisant","medicament_indispo",,"oui",,"non","non","oui","aucun",,"aucun",,"violence_domestique",,"violence_domestique",,"non",,,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"non","non","non","non","non","oui","oui","non","non",,"non","non","non","non","oui","non","non","oui","non","non",,"forage",,"forage",,"inf_trente_min","inf_trente_min","oui","oui","juste_assez",,,,"defecation_air_libre",,"oui","oui",,"non",,"école fermé (COVID-19)",,,,,,,,,,"oui",,"leaders_tradition",,"oui","non","non",,,"secal","subsistance","protection",,,,,,,,,,,,,
"372",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bemakoro",,,,,,,,,,,,,,"AC",,,"AC","oui","minorite","AC","oui","AC","AC","AC",,"AC",,,"oui","AC","oui","AC","AC",,"oui","AC","oui","camroun",,"AC",,,"non","AC",,,"0","0","0","AC","AC","0","0","0","AC","0","AC",,"AC",,,"non",,"oui","AC","non","non",,"AC","agriculture",,"AC","oui","AC",,"oui","AC","oui","non",,"palu",,"diarrhee",,"maladie",,"AC","maison",,"AC",,"oui","poste_sante",,"inf_demie_journee","AC",,,"AC",,"oui","oui","non","AC",,"AC",,"AC",,"AC",,"oui","avec_autre_famille",,"bonne","AC",,"AC",,"AC",,"AC",,"AC",,,"oui","non","non","AC","AC","AC","oui","non","AC",,"AC","AC","AC","non","AC","AC","non","oui","AC","AC",,"AC",,"AC",,"AC","AC","AC","AC","AC",,,,"AC",,"non","AC",,"AC",,,,,,,,,,,,"AC",,"AC",,"oui","non","oui","AC",,"AC","AC","AC",,,,,,,,,,,,,
"373",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bemouli",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","AC","oui","ouham_pende","paoua",,"non",,,,,"AC",,,"non","faible_rendement",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","non","non","AC",,"moitie","agriculture",,"trente_cinquante","oui","AC",,"oui","grand","oui","non",,"palu",,"AC",,"AC",,"oui","maison",,"manque_cs",,"oui","poste_sante",,"AC","AC",,,"oui",,"non","non","non","AC",,"AC",,"AC",,"pillage_criminalite",,"oui","AC",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"AC",,,"oui","non","non","oui","oui","oui","oui","non","non",,"AC","AC","non","non","oui","non","non","non","oui","non",,"forage",,"forage",,"inf_soixante_min","inf_soixante_min","oui","oui","pas_suffisant","incidents",,,"defecation_air_libre",,"non","non",,"non",,"AC",,,,,,,,,,"nsp",,"leaders_tradition",,"oui","non","oui","AC",,"eha","education","AC",,,,,,,,,,,,,
"374",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","benah_1",,,,,,,,,,,,,,"oui","AC",,"non","AC",,,,,,,,,,,"oui","AC","oui","ouham_pende","paoua",,"non",,,,,"AC",,,"non","destruction_betail",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","AC","oui","oui",,"majorite","agriculture",,"nsp","AC","insecurite",,"oui","grand","oui","non",,"palu",,"rougeole",,"maladie",,"non","maison",,"maternite_trop_chere",,"oui","AC",,"inf_heure","insuffisant","medicament_indispo",,"AC",,"non","non","non","aucun",,"aucun",,"aucun",,"aucun",,"oui","AC",,"bonne","autorite_locale",,"AC",,"habitat_long_terme",,,,"habitat_long_terme",,,"non","non","non","oui","AC","AC","AC","non","non",,"AC","AC","non","oui","oui","non","non","oui","oui","non",,"forage",,"forage",,"inf_soixante_min","inf_soixante_min","oui","oui","AC",,,,"defecation_air_libre",,"non","AC",,"oui","communautaire",,,,,"majorite","majorite","moins_moitie","plus_moitie","enseignants_qualifiés",,"oui",,"leaders_tradition",,"oui","non","non",,,"eha","sante","secal",,,,,,,,,,,,,
"375",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","benamkor",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","ouham_pende","paoua",,"oui","dernier_mois","oui","camroun",,"autre",,,"non","AC",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","oui",,"oui","nsp","non","non",,"AC","agriculture",,"AC","oui","AC",,"oui","grand","oui","non",,"diarrhee",,"toux",,"maladie",,"non","AC",,,,"oui","poste_sante",,"AC","pas_suffisant","medicament_indispo",,"oui",,"oui","oui","non","AC",,"menaces_ga",,"violence_domestique",,"pillage_criminalite",,"oui","avec_autre_famille",,"bonne","AC",,"non",,"habitat_long_terme",,,,"AC",,,"oui","non","non","oui","oui","oui","oui","AC","non",,"non","non","AC","oui","oui","oui","non","oui","oui","non",,"forage",,"forage",,"inf_trente_min","sup_soixante_min","oui","oui","pas_suffisant","indispo_source",,,"defecation_air_libre",,"oui","non",,"oui","publique",,,,,"majorite","AC","AC","majorite","AC",,"oui",,"leaders_tradition",,"oui","non","oui","oui",,"eha","education","AC",,,,,,,,,,,,,
"376",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bendouba",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"oui","3_dernier_mois","oui","AC",,"AC",,,"non","AC",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"non","non","non","non",,"AC","agriculture",,"AC","oui","AC",,"oui","petit","oui","non",,"AC",,"toux",,"maladie",,"AC","maison",,"AC",,"oui","AC",,"inf_demie_journee","insuffisant","medicament_indispo",,"nsp",,"non","oui","non","mariage_force",,"AC",,"violence_domestique",,"AC",,"oui","AC",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"oui","non","non","oui","oui","oui","oui","AC","AC",,"non","non","oui","oui","oui","non","non","oui","oui","non",,"forage",,"forage",,"inf_soixante_min","inf_soixante_min","oui","oui","insuffisant","AC",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"majorite","plus_moitie","plus_moitie","plus_moitie","AC",,"oui",,"leaders_tradition",,"oui","non","oui","oui",,"secal","sante","education",,,,,,,,,,,,,
"377",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bengomar_1",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","dernier_mois","oui","AC","AC",,"oui","dernier_mois","oui","camroun",,"AC",,,"non","faible_rendement",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"majorite","agriculture",,"cinquante_cent","oui","AC",,"oui","AC","oui","non",,"toux",,"diarrhee",,"maladie",,"oui","maison",,"maternite_trop_chere",,"oui","poste_sante",,"inf_heure","insuffisant","AC",,"nsp",,"oui","oui","non","AC",,"pillage_criminalite",,"violence_domestique",,"violence_domestique",,"oui","avec_autre_famille",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","oui","oui","non","non","non","non","non",,"forage",,"forage",,"AC","sup_soixante_min","non","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"AC","moins_moitie","AC","AC","AC",,"non",,"leaders_tradition",,"oui","non","non",,,"sante","eha","AC",,,,,,,,,,,,,
"378",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","Bengonbian1, axe Paoua - Betoko1, pk 17",,,,,,,,,,,,,,"oui","eleveurs_transhumants",,"oui","oui","minorite","3_dernier_mois","oui","ouham_pende","paoua","conflits_armes",,"emploi_subsistance",,,"non",,,,,,"oui","dernier_mois","oui","camroun",,"meilleure_secu",,,"non","destruction_betail",,,"1","0","0","1","1","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","non","oui",,"moins_moitie","agriculture",,"cinquante_cent","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"rougeole",,"maladie",,"non","maison",,"acces_physique",,"oui","poste_sante",,"inf_heure","insuffisant","ressource_financiere",,"oui",,"oui","oui","non","mariage_force",,"mariage_force",,"violence_domestique",,"violence_domestique",,"oui","avec_autre_famille",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"oui","non","non","oui","oui","oui","oui","non","non",,"non","non","non","non","oui","non","non","non","non","non",,"forage",,"puit_protege",,"sup_soixante_min","sup_soixante_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","aucun","aucun","aucun","finances",,"non",,"leaders_religieux",,"oui","non","non",,,"secal","subsistance","n/a",,,,,,,,,,,,,
"379",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bengorbo_2",,,,,,,,,,,,,,"oui","rumeurs",,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","ouham_pende","paoua",,"oui","3_dernier_mois","oui","camroun",,"meilleure_secu",,,"non","faible_rendement",,,"1","0","0","0","0","0","0","1","1","0","0",,"non",,,"non",,"non","non","non","non",,"nsp","agriculture",,"dix_trente","oui","manque_semence_outils",,"oui","petit","non","non",,"palu",,"rougeole",,"maladie",,"non","poste_sante",,,,"oui","poste_sante",,"inf_demie_journee","pas_suffisant","nsp",,"oui",,"non","non","non","aucun",,"aucun",,"violence_domestique",,"aucun",,"oui","avec_autre_famille",,"neutre","personne",,"non",,"urgence",,,,"habitat_long_terme",,,"non","non","non","non","oui","oui","oui","non","nsp",,"nsp","nsp","non","non","non","non","non","non","oui","non",,"forage",,"forage",,"inf_trente_min","inf_trente_min","non","non","pas_suffisant","source_indispo_saison",,,"nsp",,"non","non",,"non",,"existence_infra_scolaire",,,,,,,,,,"oui",,"leaders_tradition",,"oui","non","oui","non",,"eha","education","sante",,,,,,,,,,,,,
"380",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bengoromb",,,,,,,,,,,,,,"oui","intrusion",,"non","oui","majorite","3_dernier_mois","oui","ouham_pende","paoua","intrusion",,"autre",,,"oui","6_dernier_mois","oui","ouham_pende","paoua",,"oui","3_dernier_mois","oui","camroun",,"famille",,,"non","secu",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"nsp","nsp","oui","oui",,"moins_moitie","peche_chasse",,"nsp","oui","insecurite",,"non",,,"non",,"palu",,"toux",,"maladie",,"oui","poste_sante",,,,"oui","autre",,"sup_demie_journee","insuffisant","ressource_financiere",,"non",,"non","non","non","nsp",,"aucun",,"aucun",,"incident_transhumance",,"oui","autre",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","oui","non","non","oui","non","non","oui","non","non",,"forage",,"forage",,"sup_soixante_min","sup_soixante_min","oui","oui","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"majorite","majorite","aucun","moins_moitie","nsp",,"non",,"leaders_tradition",,"oui","non","oui","non",,"sante","eha","secal",,,,,,,,,,,,,
"381",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","Bengoromb 1, axe Bah Bessar-Benamkor, pk 10",,,,,,,,,,,,,,"AC",,,"AC","AC",,,,,,,,,,,"AC",,,,,,"oui","AC","oui","camroun",,"AC",,,"non","AC",,,"0","AC","AC","0","1","0","0","0","AC","0","0",,"oui","oui","oui","non",,"oui","AC","AC","AC",,"AC","agriculture",,"AC","AC","AC",,"oui","petit","oui","non",,"AC",,"AC",,"maladie",,"AC","AC",,,,"oui","AC",,"AC","AC",,,"AC",,"non","oui","non","AC",,"AC",,"violence_domestique",,"AC",,"oui","engagement_arme",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"AC","AC","AC","oui","AC","AC","oui","AC","AC",,"AC","AC","AC","AC","oui","oui","AC","AC","AC","non",,"AC",,"riviere",,"AC","sup_soixante_min","AC","AC","AC",,,,"defecation_air_libre",,"non","AC",,"oui","publique",,,,,"AC","AC","AC","AC","AC",,"AC",,"leaders_tradition",,"oui","non","oui","oui",,"AC","AC","AC",,,,,,,,,,,,,
"382",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","benodjile_2",,,,,,,,,,,,,,"non",,,"oui","oui","minorite","3_dernier_mois","oui","ouham_pende","ngaoundaye","eleveurs_transhumants",,"famille",,,"oui","dernier_mois","non",,,,"oui","dernier_mois","oui","camroun",,"meilleure_secu",,,"non","faible_rendement",,,"0","1","1","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","oui","oui","non",,"moins_moitie","agriculture",,"cent_deux_cent","oui","manque_main_oeuvre",,"oui","petit","oui","non",,"diarrhee",,"palu",,"autre",,"non","maison",,"manque_personnel",,"oui","poste_sante",,"inf_trente_min","insuffisant","medicament_indispo",,"oui",,"non","oui","non","mariage_force",,"mariage_force",,"violence_domestique",,"violence_domestique",,"oui","recherche_travail",,"bonne","autorite_locale",,"oui",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"oui","oui","non","oui","non","oui","oui","non","non",,"non","non","non","non","oui","oui","non","non","non","non",,"riviere",,"source_non_amenagee",,"sup_soixante_min","sup_soixante_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","plus_moitie","presque_aucun","plus_moitie","finances",,"non",,"leaders_communaute",,"oui","non","oui","oui",,"eha","secal","subsistance",,,,,,,,,,,,,
"383",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","Beny, axe Benamkor - Bembor 3, pk 15",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"oui","dernier_mois","oui","tchad",,"qualite_vie",,,"non","marche_non_fonctionnel",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","nsp","oui","oui",,"plus_moitie","agriculture",,"dix_trente","oui","insecurite",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"non","maison",,"manque_cs",,"oui","hopital",,"sup_demie_journee","suffisant",,,"nsp",,"non","non","non","enlevement",,"harcelement",,"violence_domestique",,"menaces_ga",,"nsp",,,"bonne","autorite_locale",,"oui",,"habitat_long_terme",,,,"habitat_long_terme",,,"non","oui","non","oui","oui","oui","oui","oui","oui",,"oui","oui","oui","oui","oui","oui","non","oui","oui","non",,"puit_non_protege",,"puit_non_protege",,"inf_soixante_min","inf_soixante_min","oui","oui","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"majorite","plus_moitie","majorite","plus_moitie","autre",,"nsp",,"leaders_tradition",,"oui","non","oui","oui",,"eha","education","sante",,,,,,,,,,,,,
"384",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","Bepal, axe Paoua - Benamkor, pk 12",,,,,,,,,,,,,,"non",,,"non","AC",,,,,,,,,,,"AC",,,,,,"oui","dernier_mois","oui","camroun",,"meilleure_secu",,,"non","destruction_betail",,,"0","0","AC","0","0","0","0","0","AC","0","0",,"oui","non","oui","non",,"oui","non","AC","non",,"AC","agriculture",,"AC","oui","manque_semence_outils",,"oui","petit","oui","non",,"palu",,"palu",,"maladie",,"non","maison",,"AC",,"oui","poste_sante",,"demie_journee","pas_suffisant","AC",,"nsp",,"non","oui","non","mariage_force",,"AC",,"violence_domestique",,"aucun",,"oui","avec_autre_famille",,"bonne","autorite_locale",,"AC",,"habitat_long_terme",,,,"habitat_long_terme",,,"oui","non","non","AC","AC","AC","AC","non","non",,"AC","non","oui","non","oui","non","non","AC","AC","non",,"forage",,"AC",,"sup_soixante_min","sup_soixante_min","oui","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"AC",,,,,,,,,,,,"non",,"leaders_tradition",,"oui","non","oui","AC",,"education","AC","eha",,,,,,,,,,,,,
"385",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","besaledoukou",,,,,,,,,,,,,,"non",,,"oui","oui","minorite","3_dernier_mois","oui","ouham","markounda","eleveurs_transhumants",,"famille",,,"oui","dernier_mois","oui","ouham_pende","paoua",,"oui","dernier_mois","oui","camroun",,"securite_deterioree",,,"non","destruction_betail",,,"1","0","0","0","1","0","0","0","1","0","0",,"oui","non","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"cinquante_cent","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"oui","maison",,"acces_physique",,"oui","poste_sante",,"sup_demie_journee","insuffisant","medicament_indispo",,"oui",,"non","oui","non","mariage_force",,"violence_domestique",,"incident_transhumance",,"incident_transhumance",,"oui","recherche_travail",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"autre",,,"non","non","nsp","non","non","non","non","non","non",,"non","non","non","oui","oui","non","oui","non","non","non",,"forage",,"forage",,"sup_soixante_min","sup_soixante_min","non","oui","insuffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"presque_aucun","moins_moitie","aucun","plus_moitie","enfant_pas_interesse",,"non",,"leaders_communaute",,"oui","oui","non",,,"education","eha","sante",,,,,,,,,,,,,
"386",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","bessa",,,,,,,,,,,,,,"AC",,,"AC","oui","minorite","AC","oui","ouham_pende","AC","AC",,"AC",,,"AC",,,,,,"AC",,,,,,,,"non","destruction_betail",,,"0","AC","0","0","0","0","0","0","1","AC","0",,"AC",,,"AC",,"oui","AC","oui","AC",,"AC","AC",,"trente_cinquante","oui","AC",,"oui","AC","oui","AC",,"AC",,"AC",,"maladie",,"AC","AC",,,,"oui","AC",,"AC","insuffisant","ressource_financiere",,"oui",,"non","oui","non","AC",,"AC",,"AC",,"AC",,"oui","recherche_travail",,"AC","autorite_locale",,"oui",,"habitat_long_terme",,"habitat_long_terme",,,,,"oui","non","AC","AC","oui","oui","oui","non","non",,"AC","non","non","non","oui","AC","non","non","non","AC",,"forage",,"AC",,"AC","AC","non","non","insuffisant","AC",,,"defecation_air_libre",,"AC","AC",,"AC",,,,,,,,,,,,"AC",,"AC",,"oui","non","oui","oui",,"eha","AC","AC",,,,,,,,,,,,,
"387",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","betein_1",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","plus_de_un_an","oui","ouham_pende","paoua",,"non",,,,,"famille",,,"non","destruction_inondation",,,"0","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"non","non","oui","oui",,"nsp","peche_chasse",,"sup_deux_cent","oui","manque_pluie",,"oui","grand","oui","non",,"palu",,"palu",,"age",,"non","poste_sante",,,,"oui","poste_sante",,"inf_heure","insuffisant","medicament_indispo",,"non",,"non","non","oui","mariage_force",,"aucun",,"aucun",,"aucun",,"oui","avec_autre_famille",,"bonne","comite_protection",,"oui",,"habitat_long_terme",,,,"habitat_long_terme",,,"non","non","non","oui","non","non","non","non","non",,"non","non","oui","oui","oui","non","non","oui","oui","non",,"riviere",,"riviere",,"inf_soixante_min","inf_soixante_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","oui",,"oui","publique",,,,,"majorite","majorite","presque_aucun","moins_moitie","finances",,"oui",,"leaders_communaute",,"oui","non","non",,,"subsistance","education","sante",,,,,,,,,,,,,
"388",,,,,,,,,,,,"ouham_pende","paoua","bah_bessar","betokomia_2",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"oui","3_dernier_mois","oui","camroun",,"autre",,,"non","faible_rendement",,,"0","0","0","0","0","0","0","0","1","0","0",,"non",,,"oui",,"oui","non","oui","oui",,"moitie","agriculture",,"cinquante_cent","oui","manque_pluie",,"oui","grand","oui","oui",,"palu",,"diarrhee",,"nsp",,"nsp","centre_sante",,,,"oui","centre_sante",,"inf_heure","insuffisant","ressource_financiere",,"oui",,"non","non","oui","mariage_force",,"mariage_force",,"violence_domestique",,"aucun",,"oui","avec_autre_famille",,"neutre","autorite_locale",,"non",,"habitat_long_terme",,,,"autre",,,"oui","non","non","non","oui","oui","oui","non","non",,"non","non","non","non","oui","non","non","oui","non","non",,"forage",,"forage",,"inf_soixante_min","inf_trente_min","non","non","insuffisant","indispo_source",,,"defecation_air_libre",,"oui","oui",,"oui","publique",,,,,"majorite","majorite","plus_moitie","plus_moitie","enseignants_qualifiés",,"non",,"leaders_tradition",,"oui","non","oui","non",,"eha","sante","secal",,,,,,,,,,,,,
